
OPEL,Trajets,Salarie,10,60176,1851,1
RENAULT,Trajets,Salarie,4,12013,1558,0
PEUGEOT,Professionnel,Salarie,11,66136,531,1
NISSAN,Trajets,Etudiant,5,49083,1124,0
PEUGEOT,Trajets,Salarie,6,60322,1837,0
RENAULT,Professionnel,Autre,10,76231,620,1
OPEL,Trajets,Salarie,10,60176,1851,1
AUTRES,Prive,Autre,11,47195,1104,1
PEUGEOT,Professionnel,Fonctionnaire,9,71459,583,1
VOLKSWAGEN,Prive,Autre,8,0,1526,1
FIAT,Prive,Retraite,5,56152,457,0
RENAULT,Professionnel,Societe,7,27468,914,1
RENAULT,Prive,Autre,7,47185,1112,0
CITROEN,Trajets,Salarie,2,06033,2013,0
VOLKSWAGEN,Trajets,Salarie,6,59136,1222,1
RENAULT,Prive,Salarie,4,62119,499,0
CITROEN,Trajets,Fonctionnaire,8,18213,1595,0
CITROEN,Prive,Retraite,5,28394,1645,0
RENAULT,deplacements,Artisan,7,47004,384,1
PEUGEOT,Trajets,Salarie,7,83137,1982,1
RENAULT,Prive,Autre,5,67277,544,0
FIAT,Trajets,Salarie,4,83116,680,0
FORD,Trajets,Salarie,5,31555,272,0
RENAULT,Trajets,Salarie,6,14118,138,1
RENAULT,Trajets,Salarie,6,28088,921,0
RENAULT,Professionnel,Agriculteur,6,26220,215,0
CITROEN,Prive,Autre,2,60374,1845,0
AUDI,Trajets,Fonctionnaire,9,51261,040,0
RENAULT,Trajets,Salarie,7,65047,525,0
RENAULT,Trajets,Salarie,4,88309,1514,0
TALBOT,Prive,Salarie,6,08046,041,0
CITROEN,Prive,Autre,5,59136,1223,0
RENAULT,Trajets,Fonctionnaire,6,94058,1962,1
RENAULT,Trajets,Commerce,5,51108,1770,0
FIAT,Trajets,Salarie,6,93048,2114,0
AUSTIN,Trajets,Etudiant,4,06027,074,0
MERCEDESBENZ,Professionnel,Salarie,11,45089,1095,1
CITROEN,deplacements,Societe,5,61007,838,0
TOYOTA,deplacements,Administratif,7,60498,1267,0
RENAULT,Professionnel,Societe,5,29015,930,0
VOLKSWAGEN,Trajets,Fonctionnaire,6,18076,166,0
FIAT,Professionnel,Agriculteur,9,82079,1977,0
RENAULT,Trajets,Salarie,7,58079,1206,0
PEUGEOT,Trajets,Salarie,10,86297,1493,1
OPEL,Trajets,Salarie,4,68145,1337,0
RENAULT,Trajets,Salarie,6,84027,1987,0
NISSAN,Prive,Autre,11,83119,2097,1
AUTRES,Trajets,Salarie,5,60057,486,0
RENAULT,Professionnel,Societe,5,29015,930,0
OPEL,Professionnel,Agriculteur,7,59662,1247,0
PEUGEOT,Prive,Salarie,6,74256,1928,1
CITROEN,Trajets,Salarie,7,49371,405,0
PEUGEOT,Trajets,Commerce,5,06030,1542,0
CITROEN,Trajets,Artisan,11,29067,940,1
PEUGEOT,Professionnel,Ministere,7,26198,216,0
RENAULT,Trajets,Salarie,5,76016,624,0
OPEL,Prive,Salarie,7,13002,1570,0
VOLKSWAGEN,Prive,Retraite,6,65084,1897,0
RENAULT,Prive,Retraite,8,80047,1440,1
CITROEN,Prive,Fonctionnaire,6,06029,1545,0
RENAULT,Professionnel,Artisan,3,68322,556,0
CITROEN,Prive,Retraite,3,56260,1185,0
PEUGEOT,Trajets,Fonctionnaire,5,82121,1458,0
NISSAN,Trajets,Artisan,6,84077,2126,0
VOLKSWAGEN,Professionnel,Artisan,10,55348,1779,1
RENAULT,Trajets,Fonctionnaire,4,67471,1334,0
VOLKSWAGEN,Trajets,Salarie,5,13000,824,0
PEUGEOT,Professionnel,Agriculteur,10,37089,363,1
RENAULT,deplacements,Fonctionnaire,8,62797,1859,1
RENAULT,Professionnel,Artisan,4,42044,1071,0
FORD,Prive,Retraite,5,23096,196,0
OPEL,Trajets,Salarie,5,02014,736,0
RENAULT,Trajets,Salarie,5,83061,1466,0
PEUGEOT,Prive,Retraite,5,20083,180,1
RENAULT,Professionnel,Commerce,7,48017,1115,0
PEUGEOT,Trajets,Fonctionnaire,7,50602,1133,0
RENAULT,Trajets,Salarie,5,22113,1616,0
RENAULT,Professionnel,Agriculteur,3,24225,1624,0
MERCEDESBENZ,Trajets,Salarie,10,06152,762,0
PEUGEOT,Trajets,Salarie,8,88483,1169,1
CITROEN,Trajets,Salarie,3,71130,586,0
PEUGEOT,Prive,Salarie,6,84088,693,0
RENAULT,Trajets,Salarie,9,66136,1329,0
RENAULT,Professionnel,Societe,8,67218,548,0
MERCEDESBENZ,Prive,Fonctionnaire,11,78646,2091,1
FORD,Trajets,Fonctionnaire,8,89387,2011,0
RENAULT,Professionnel,Autre,10,76231,620,1
PEUGEOT,Trajets,Commerce,4,38421,1032,0
PEUGEOT,Trajets,Salarie,8,25110,897,0
PEUGEOT,Prive,Retraite,6,39300,1048,0
BMW,Trajets,Salarie,11,64214,1318,1
FORD,Professionnel,Autre,6,32035,282,0
FORD,Trajets,Salarie,5,76212,1939,0
RENAULT,Trajets,Salarie,9,68015,561,0
RENAULT,Trajets,Fonctionnaire,6,94058,1962,1
PEUGEOT,Trajets,Salarie,6,82010,666,0
BMW,Trajets,Artisan,11,06161,071,1
RENAULT,Prive,Autre,4,09261,782,0
PEUGEOT,Trajets,Salarie,5,57660,464,0
CITROEN,deplacements,Fonctionnaire,7,21231,182,1
CITROEN,Professionnel,Autre,4,64371,522,0
RENAULT,Trajets,Salarie,4,01244,037,0
PEUGEOT,Trajets,Artisan,6,26220,903,0
RENAULT,Trajets,Salarie,5,14118,1579,0
RENAULT,Prive,Salarie,6,42183,1072,1
RENAULT,Prive,Fonctionnaire,5,44109,1013,0
AUDI,Trajets,Fonctionnaire,9,51261,040,0
LADA,Professionnel,Agriculteur,6,01095,728,0
CITROEN,Trajets,Salarie,7,35294,328,0
HONDA,Prive,Autre,9,06084,1540,0
RENAULT,Trajets,Salarie,5,26198,1636,1
RENAULT,Trajets,Salarie,6,22197,1021,0
RENAULT,Trajets,Fonctionnaire,8,89338,724,0
RENAULT,Trajets,Salarie,6,37065,1703,0
PEUGEOT,Professionnel,Agriculteur,8,59474,1858,0
PEUGEOT,Trajets,Salarie,9,27467,227,1
RENAULT,Trajets,Salarie,3,34032,1673,0
RENAULT,Professionnel,Agriculteur,3,41018,1063,0
FIAT,Prive,Retraite,11,18205,1594,0
BMW,Trajets,Fonctionnaire,9,81065,1970,1
AUSTIN,Trajets,Fonctionnaire,4,35238,1016,0
CITROEN,Prive,Retraite,10,31555,1709,1
RENAULT,Trajets,Salarie,7,17113,987,0
CITROEN,Prive,Autre,9,57463,1803,0
RENAULT,Professionnel,Artisan,4,77281,630,0
AUTRES,deplacements,Autre,8,80584,1439,0
PEUGEOT,Trajets,Salarie,9,27467,227,1
RENAULT,Prive,Autre,9,22214,1613,0
RENAULT,Prive,Retraite,9,27229,221,0
CITROEN,Prive,Fonctionnaire,3,80240,1445,0
FORD,Trajets,Salarie,5,84016,695,0
RENAULT,Trajets,Salarie,4,15014,841,0
CITROEN,Prive,Autre,10,20004,178,0
CITROEN,Trajets,Salarie,9,02035,751,0
PEUGEOT,Trajets,Salarie,7,88259,1505,0
PEUGEOT,Trajets,Salarie,4,75000,613,0
CITROEN,Trajets,Salarie,9,25462,896,1
RENAULT,Trajets,Salarie,2,35238,1362,0
MERCEDESBENZ,Professionnel,Salarie,11,26005,218,1
PEUGEOT,Trajets,Salarie,10,27428,230,1
AUTRES,Prive,Retraite,8,70311,580,1
RENAULT,Trajets,Fonctionnaire,9,94017,014,1
TALBOT,Prive,Retraite,4,18187,1600,0
PEUGEOT,Trajets,Commerce,4,38421,1032,0
PEUGEOT,Trajets,Salarie,6,02173,737,0
RENAULT,Trajets,Salarie,5,16015,847,0
RENAULT,deplacements,Autre,10,88515,1510,0
RENAULT,Trajets,Artisan,11,69009,1905,1
PEUGEOT,Professionnel,Profliberale,8,33063,982,1
RENAULT,Trajets,Salarie,3,35250,1683,0
RENAULT,Trajets,Salarie,3,58117,1208,0
FORD,Professionnel,Commerce,6,84132,807,1
CITROEN,Trajets,Salarie,1,37156,1711,0
PEUGEOT,Prive,Fonctionnaire,10,22353,881,1
RENAULT,Trajets,Fonctionnaire,9,42147,1361,0
CITROEN,Trajets,Salarie,6,27040,228,1
PEUGEOT,Prive,Retraite,5,53186,1153,0
PEUGEOT,Professionnel,Salarie,6,30011,697,0
PEUGEOT,Prive,Salarie,4,33032,979,1
RENAULT,Prive,Autre,5,71230,647,0
RENAULT,Trajets,Salarie,7,27056,913,1
RENAULT,Trajets,Etudiant,2,69000,016,0
RENAULT,Trajets,Fonctionnaire,8,41269,1726,0
PEUGEOT,Prive,Retraite,8,25025,212,0
CITROEN,Trajets,Fonctionnaire,7,21259,190,1
VOLKSWAGEN,Professionnel,Agriculteur,8,59122,1219,0
PEUGEOT,Trajets,Fonctionnaire,4,63113,1312,0
PEUGEOT,Prive,Retraite,4,62057,502,0
RENAULT,Trajets,Fonctionnaire,2,35273,1681,0
MERCEDESBENZ,deplacements,Societe,8,59136,1211,1
CITROEN,Prive,Salarie,8,60626,231,1
RENAULT,Prive,Autre,6,66056,1876,0
PEUGEOT,Prive,Salarie,7,94047,616,0
OPEL,Professionnel,Artisan,8,46335,1099,0
VOLKSWAGEN,Professionnel,Agriculteur,8,59122,1219,0
RENAULT,Trajets,Salarie,8,54395,1175,1
FIAT,Professionnel,Artisan,5,05017,341,0
RENAULT,Prive,Retraite,6,61163,496,0
RENAULT,Prive,Salarie,4,40065,359,0
SEAT,Trajets,Salarie,8,34172,1677,0
RENAULT,Trajets,Salarie,6,38238,1039,0
OPEL,Professionnel,Profliberale,6,26146,1633,0
FIAT,Trajets,Fonctionnaire,4,80412,1965,0
RENAULT,Prive,Autre,8,69000,573,0
CITROEN,Trajets,Fonctionnaire,9,54286,1161,0
MERCEDESBENZ,Prive,Fonctionnaire,11,78646,2091,1
RENAULT,Trajets,Salarie,4,80316,657,0
MERCEDESBENZ,Professionnel,Societe,9,75000,609,0
RENAULT,Trajets,Salarie,4,26116,698,0
PEUGEOT,Trajets,Salarie,4,34172,1009,0
HONDA,Trajets,Artisan,11,17221,859,1
PEUGEOT,Trajets,Artisan,6,33063,994,1
AUSTIN,Trajets,Fonctionnaire,4,37159,1030,0
PEUGEOT,Trajets,Salarie,5,58156,1207,0
RENAULT,Professionnel,Autre,6,88486,2006,0
TALBOT,Trajets,Salarie,7,33063,996,0
MAZDA,Prive,Fonctionnaire,5,69282,2028,0
RENAULT,Trajets,Salarie,2,54395,449,0
RENAULT,Prive,Autre,7,71467,1352,0
RENAULT,Professionnel,Commerce,7,60682,1846,0
RENAULT,Trajets,Fonctionnaire,8,60581,1265,0
PEUGEOT,Trajets,Salarie,8,77333,1945,1
RENAULT,Prive,Fonctionnaire,7,71218,1360,0
PEUGEOT,Prive,Retraite,4,59295,482,0
PEUGEOT,Professionnel,Agriculteur,5,22251,192,0
FORD,Trajets,Artisan,5,76351,1937,1
MAZDA,Prive,Fonctionnaire,5,69282,2028,0
RENAULT,Trajets,Salarie,6,63037,1882,0
PEUGEOT,Professionnel,Agriculteur,6,54249,1162,0
VOLKSWAGEN,Trajets,Salarie,6,59136,1222,1
RENAULT,Professionnel,Agriculteur,4,77530,633,0
FIAT,Trajets,Fonctionnaire,6,77202,012,1
PEUGEOT,Professionnel,Agriculteur,5,64423,1322,0
VOLKSWAGEN,Trajets,Fonctionnaire,7,10387,437,0
PEUGEOT,Prive,Retraite,7,72132,593,0
RENAULT,Prive,Fonctionnaire,8,93074,029,0
PEUGEOT,Prive,Salarie,7,51506,1772,0
PEUGEOT,Prive,Autre,5,59122,476,1
MERCEDESBENZ,Prive,Retraite,11,29150,939,1
CITROEN,Professionnel,Commerce,2,18023,869,0
RENAULT,Trajets,Fonctionnaire,9,25047,209,0
RENAULT,Trajets,Salarie,5,59043,484,0
CITROEN,Prive,Retraite,4,33522,977,0
BMW,Trajets,Salarie,11,75000,2139,1
PEUGEOT,Trajets,Salarie,8,59601,1213,0
FIAT,Trajets,Salarie,4,56206,1191,0
RENAULT,Prive,Autre,4,06085,085,1
MERCEDESBENZ,Trajets,Salarie,11,93045,2083,1
FORD,Trajets,Etudiant,3,78005,1426,0
CITROEN,Prive,Retraite,9,31582,958,1
RENAULT,Prive,Fonctionnaire,8,44141,368,0
RENAULT,Trajets,Fonctionnaire,8,60581,1265,0
VOLKSWAGEN,Prive,Salarie,8,47195,390,0
AUTRES,Prive,Retraite,10,61293,2144,0
CITROEN,Prive,Retraite,2,63368,1302,0
CITROEN,Trajets,Salarie,6,68342,558,0
PEUGEOT,Professionnel,Societe,6,13102,2077,1
CITROEN,Trajets,Salarie,6,87085,1495,0
RENAULT,Prive,Salarie,8,78517,1953,0
BMW,Professionnel,Societe,11,95527,1428,1
CITROEN,Trajets,Salarie,3,91434,2084,0
FORD,Trajets,Salarie,7,13000,127,1
AUTRES,Prive,Fonctionnaire,9,71564,1916,0
AUDI,Trajets,Fonctionnaire,9,95058,1853,1
PEUGEOT,Trajets,Salarie,10,27428,230,1
CITROEN,Prive,Retraite,2,52456,1780,0
CITROEN,Trajets,Salarie,7,49371,405,0
CITROEN,Professionnel,Artisan,7,63305,511,0
PEUGEOT,Trajets,Salarie,5,31583,270,0
OPEL,deplacements,Fonctionnaire,6,20251,179,1
FIAT,Prive,Retraite,5,56152,457,0
RENAULT,Prive,Autre,9,27428,023,1
MERCEDESBENZ,Professionnel,Societe,11,44109,366,1
FORD,Professionnel,Artisan,8,09011,784,0
RENAULT,Trajets,Artisan,8,83144,1475,0
RENAULT,Trajets,Salarie,7,68125,563,0
CITROEN,Trajets,Salarie,11,27469,1643,1
RENAULT,Trajets,Salarie,7,88516,719,0
VOLKSWAGEN,Prive,Autre,8,0,1526,1
RENAULT,Prive,Retraite,6,55063,1789,0
RENAULT,Trajets,Fonctionnaire,2,11105,793,0
RENAULT,Trajets,Salarie,2,32013,968,0
CITROEN,Trajets,Salarie,2,22224,1618,0
PEUGEOT,Professionnel,Agriculteur,5,22251,192,0
RENAULT,Trajets,Salarie,7,01452,032,0
FORD,Trajets,Fonctionnaire,7,84138,906,1
PEUGEOT,Professionnel,Agriculteur,9,59359,1226,0
RENAULT,Professionnel,Artisan,5,35037,2014,0
CITROEN,Professionnel,Artisan,9,25439,889,0
FORD,Professionnel,Commerce,7,27623,2158,0
AUTRES,Trajets,Salarie,7,02491,042,1
PEUGEOT,Prive,Salarie,6,38399,1038,0
AUSTIN,Trajets,Fonctionnaire,5,95210,2125,1
RENAULT,Prive,Salarie,9,64123,1056,0
FORD,Trajets,Etudiant,7,31555,279,0
RENAULT,Trajets,Fonctionnaire,6,59149,742,0
RENAULT,Prive,Autre,4,33477,1661,0
CITROEN,Professionnel,Agriculteur,2,24090,203,0
FORD,Professionnel,Autre,6,32035,282,0
FORD,Prive,Salarie,5,93078,1214,0
AUDI,Professionnel,Artisan,9,19086,840,0
PEUGEOT,Trajets,Salarie,7,21515,185,1
RENAULT,Professionnel,Commerce,6,12160,117,0
ALFAROMEO,Prive,Salarie,8,59484,1829,0
VOLKSWAGEN,Trajets,Fonctionnaire,6,79093,1433,0
FORD,Trajets,Salarie,7,13000,127,1
RENAULT,Prive,Autre,6,91386,1946,0
RENAULT,Prive,Retraite,8,12205,1559,0
MERCEDESBENZ,Professionnel,Societe,9,75000,609,0
NISSAN,Prive,Salarie,9,13110,800,0
CITROEN,Trajets,Salarie,6,06048,070,1
PEUGEOT,Trajets,Salarie,4,74119,1377,1
RENAULT,Prive,Salarie,2,34274,1006,0
PEUGEOT,Trajets,Salarie,10,74275,1925,0
PEUGEOT,Trajets,Salarie,6,16028,845,0
OPEL,Trajets,Salarie,6,24322,200,0
RENAULT,Trajets,Salarie,3,60159,1260,0
RENAULT,Prive,Retraite,6,36034,1025,0
PEUGEOT,Trajets,Salarie,6,53130,1154,0
PEUGEOT,Professionnel,Societe,5,75000,2107,0
CITROEN,Prive,Autre,4,39198,1358,0
PEUGEOT,Prive,Salarie,6,74256,1928,1
RENAULT,Prive,Autre,4,06085,085,1
ALFAROMEO,Prive,Autre,10,69107,576,1
RENAULT,Professionnel,Artisan,4,77281,630,0
FORD,deplacements,Societe,9,02468,1534,1
LADA,Prive,Autre,7,16173,151,0
MAZDA,Trajets,Salarie,6,11069,794,0
ROVER,Prive,Retraite,9,95500,643,1
AUTRES,Professionnel,Agriculteur,4,11407,792,0
RENAULT,Trajets,Fonctionnaire,5,44069,1083,0
CITROEN,Prive,Autre,4,39198,1358,0
PEUGEOT,Prive,Fonctionnaire,6,66177,536,0
RENAULT,Professionnel,Societe,11,75000,2132,1
AUDI,Professionnel,Salarie,9,45127,1744,0
PEUGEOT,Trajets,Salarie,6,18057,868,0
PEUGEOT,deplacements,Societe,7,31135,274,1
AUTRES,deplacements,Fonctionnaire,7,60282,2101,1
PEUGEOT,Prive,Autre,6,16200,846,0
VOLKSWAGEN,Prive,Autre,5,81281,1455,0
AUDI,Professionnel,Commerce,10,45338,1092,0
VOLVO,deplacements,Administratif,9,91027,1948,0
RENAULT,Trajets,Salarie,7,01452,032,0
PEUGEOT,Professionnel,Agriculteur,9,59359,1226,0
RENAULT,Trajets,Commerce,5,51108,1770,0
MERCEDESBENZ,Professionnel,Commerce,8,03093,1066,1
PEUGEOT,Professionnel,Agriculteur,8,47188,1107,0
AUDI,Trajets,Fonctionnaire,9,51261,040,0
RENAULT,Trajets,Salarie,7,51134,416,0
PEUGEOT,Prive,Retraite,4,75000,2140,0
PEUGEOT,Prive,Retraite,8,13001,796,1
CITROEN,Prive,Retraite,4,02000,045,0
NISSAN,deplacements,Autre,6,62065,507,1
RENAULT,Professionnel,Agriculteur,9,36236,867,0
PEUGEOT,Trajets,Artisan,4,83066,681,0
FIAT,Professionnel,Agriculteur,6,47300,396,0
CITROEN,Prive,Salarie,8,52394,1152,0
PEUGEOT,Professionnel,Profliberale,6,13000,126,1
PEUGEOT,Trajets,Fonctionnaire,10,49231,1120,1
RENAULT,Trajets,Fonctionnaire,2,72154,590,0
RENAULT,Trajets,Salarie,9,16015,842,0
MERCEDESBENZ,deplacements,Societe,11,68224,562,1
PEUGEOT,Trajets,Fonctionnaire,6,33243,290,0
RENAULT,Professionnel,Artisan,10,56178,455,0
RENAULT,Prive,Salarie,5,21055,1610,0
FIAT,Professionnel,Artisan,6,33011,992,1
RENAULT,Prive,Retraite,6,35308,1691,0
VOLKSWAGEN,Trajets,Fonctionnaire,6,22379,1621,0
PEUGEOT,Prive,Retraite,5,37211,1027,0
RENAULT,Trajets,Salarie,5,22245,194,0
RENAULT,Prive,Salarie,9,64123,1056,0
FORD,Trajets,Salarie,7,54323,439,0
RENAULT,Trajets,Fonctionnaire,9,25598,1631,0
FORD,Prive,Retraite,6,59220,1253,0
LADA,Trajets,Salarie,6,59271,1234,0
RENAULT,Trajets,Salarie,10,44109,1079,0
RENAULT,Prive,Fonctionnaire,3,37003,1707,0
FORD,Professionnel,Agriculteur,6,14126,136,1
FORD,Prive,Autre,7,55533,1793,0
OPEL,Trajets,Fonctionnaire,5,10268,108,0
RENAULT,Trajets,Salarie,7,62270,2048,0
CITROEN,Trajets,Salarie,1,33349,1001,0
CITROEN,Trajets,Salarie,4,59054,1822,0
AUTRES,Trajets,Fonctionnaire,9,60338,1524,1
PEUGEOT,Prive,Autre,7,39013,348,0
RENAULT,Prive,Retraite,3,71153,587,0
FIAT,Trajets,Salarie,6,88183,713,1
SEAT,Professionnel,Agriculteur,5,47055,392,0
SEAT,Trajets,Fonctionnaire,8,60057,1256,0
FIAT,Trajets,Salarie,7,78481,1958,1
VOLKSWAGEN,Trajets,Fonctionnaire,9,74012,1373,0
RENAULT,Professionnel,Autre,6,88486,2006,0
MERCEDESBENZ,Prive,Retraite,11,33447,998,1
PEUGEOT,Prive,Retraite,5,53186,1153,0
RENAULT,Trajets,Salarie,9,74012,1374,0
PEUGEOT,Trajets,Salarie,6,16028,845,0
MERCEDESBENZ,Professionnel,Salarie,11,94078,2108,1
OPEL,Prive,Salarie,6,37122,331,0
RENAULT,Professionnel,Autre,6,48092,401,0
OPEL,Prive,Autre,8,75000,2087,1
AUDI,Trajets,Salarie,9,60374,1268,1
PEUGEOT,Trajets,Salarie,7,21515,185,1
FORD,Trajets,Salarie,4,62040,1297,0
PEUGEOT,Professionnel,Commerce,7,44001,369,0
RENAULT,Prive,Autre,7,71467,1352,0
AUDI,Professionnel,Agriculteur,5,33491,1665,0
AUTRES,deplacements,Autre,8,80584,1439,0
RENAULT,Trajets,Salarie,5,26198,1636,1
PEUGEOT,Trajets,Salarie,6,38100,338,0
CITROEN,Prive,Retraite,3,56260,1185,0
RENAULT,Professionnel,Salarie,6,33107,289,0
FIAT,Professionnel,Salarie,5,62770,483,0
VOLKSWAGEN,Trajets,Artisan,8,69266,2040,0
CITROEN,Professionnel,Marin,7,64483,524,0
PEUGEOT,Trajets,Commerce,7,37122,1031,0
FORD,Trajets,Salarie,8,77078,635,0
RENAULT,Trajets,Etudiant,4,14252,140,0
RENAULT,Professionnel,Artisan,5,74081,601,0
RENAULT,deplacements,Fonctionnaire,7,50129,1764,1
RENAULT,Professionnel,Societe,5,92004,2157,0
FORD,Trajets,Salarie,6,13000,1569,1
OPEL,Trajets,Salarie,5,68376,559,0
OPEL,Trajets,Salarie,8,68069,560,0
RENAULT,Prive,Autre,3,62119,1283,0
CITROEN,Trajets,Salarie,3,91434,2084,0
OPEL,Trajets,Salarie,8,42207,1074,1
MAZDA,Prive,Retraite,7,67482,1330,0
PEUGEOT,Professionnel,Agriculteur,7,35052,1019,0
RENAULT,Prive,Fonctionnaire,7,71218,1360,0
PEUGEOT,Trajets,Salarie,5,02086,1530,0
CITROEN,Prive,Retraite,8,61129,1276,0
CITROEN,Trajets,Salarie,6,29020,242,0
TOYOTA,Prive,Fonctionnaire,11,0,2012,1
CITROEN,Trajets,Salarie,8,59011,1250,0
HONDA,Trajets,Salarie,6,94038,726,0
PEUGEOT,Professionnel,Agriculteur,4,27113,912,0
FIAT,Trajets,Fonctionnaire,3,74299,020,0
FIAT,Prive,Retraite,4,70105,577,0
RENAULT,Trajets,Salarie,5,07279,092,0
RENAULT,Professionnel,Commerce,7,69000,2029,0
RENAULT,Prive,Retraite,6,50231,1767,0
RENAULT,Prive,Salarie,6,59301,1831,0
CITROEN,Professionnel,Commerce,2,42323,1069,0
PEUGEOT,Prive,Fonctionnaire,7,72006,1273,0
VOLKSWAGEN,Professionnel,Societe,6,64260,1324,0
PEUGEOT,deplacements,Fonctionnaire,6,17415,861,1
RENAULT,Professionnel,Autre,6,24405,1627,0
RENAULT,Trajets,Salarie,2,30028,258,0
PEUGEOT,Professionnel,Artisan,9,88151,1501,1
VOLKSWAGEN,Trajets,Salarie,5,78397,830,0
AUDI,Professionnel,Commerce,10,77400,2124,0
ROVER,Trajets,Fonctionnaire,9,47201,1106,1
RENAULT,Professionnel,Agriculteur,6,26220,215,0
LADA,Trajets,Salarie,5,06069,065,0
RENAULT,Trajets,Salarie,7,58079,1206,0
RENAULT,Professionnel,Salarie,6,63089,1875,0
RENAULT,Professionnel,Artisan,3,48140,398,0
RENAULT,Trajets,Salarie,4,80316,657,0
VOLKSWAGEN,Trajets,Fonctionnaire,8,75000,004,1
FORD,Prive,Autre,6,44184,1742,0
CITROEN,Trajets,Salarie,8,59011,1250,0
PEUGEOT,Professionnel,Agriculteur,6,47071,1114,0
PEUGEOT,Trajets,Salarie,10,74275,1925,0
RENAULT,Trajets,Salarie,5,80275,1447,0
RENAULT,Trajets,Fonctionnaire,50,33200,010,1
CITROEN,Prive,Autre,2,75000,2021,0
RENAULT,Trajets,Salarie,4,80279,1451,0
FORD,Professionnel,Artisan,8,09011,784,0
RENAULT,Professionnel,Fonctionnaire,3,37196,1702,0
CITROEN,Trajets,Artisan,9,22070,193,0
RENAULT,Trajets,Fonctionnaire,8,02408,734,1
TOYOTA,Trajets,Salarie,11,75000,1383,0
RENAULT,Trajets,Salarie,4,30189,1654,1
RENAULT,Trajets,Fonctionnaire,8,02408,734,1
VOLKSWAGEN,Prive,Fonctionnaire,5,74182,1924,0
PEUGEOT,Professionnel,Commerce,5,83137,1467,0
BMW,Trajets,Fonctionnaire,11,88114,1515,0
PEUGEOT,Trajets,Salarie,5,38509,1036,0
PEUGEOT,Trajets,Salarie,4,17295,852,0
RENAULT,Trajets,Fonctionnaire,7,63124,512,1
MERCEDESBENZ,Prive,Autre,10,74048,606,1
CITROEN,Professionnel,Artisan,9,25439,889,0
RENAULT,Trajets,Salarie,7,88304,1507,0
AUDI,Prive,Autre,7,76159,625,1
RENAULT,Trajets,Salarie,2,30290,948,0
NISSAN,Trajets,Salarie,8,60159,1841,0
CITROEN,Prive,Autre,6,49125,1129,0
RENAULT,Trajets,Salarie,6,37065,1703,0
VOLKSWAGEN,Prive,Autre,6,16102,147,0
PEUGEOT,Trajets,Fonctionnaire,5,31555,963,0
OPEL,Trajets,Salarie,5,77106,631,0
RENAULT,Professionnel,Autre,7,34110,1008,0
RENAULT,Prive,Retraite,8,38423,1034,0
PEUGEOT,Prive,Retraite,5,73157,598,0
CITROEN,Trajets,Salarie,2,40279,352,0
VOLKSWAGEN,Trajets,Salarie,5,78397,830,0
PEUGEOT,Trajets,Salarie,6,33243,1669,0
RENAULT,Prive,Fonctionnaire,6,22352,878,0
RENAULT,Professionnel,Societe,8,67218,548,0
FIAT,Trajets,Salarie,6,31555,957,0
RENAULT,Trajets,Salarie,8,60159,1840,1
BMW,Professionnel,Salarie,11,06085,081,1
VOLKSWAGEN,Prive,Salarie,5,83062,1469,0
PEUGEOT,Prive,Fonctionnaire,5,08436,778,0
TALBOT,Prive,Salarie,3,09077,105,0
RENAULT,Trajets,Salarie,6,62000,1868,0
TOYOTA,Trajets,Salarie,11,74145,604,0
RENAULT,Trajets,Fonctionnaire,6,66136,1901,0
CITROEN,Trajets,Salarie,8,27016,224,1
PEUGEOT,Trajets,Artisan,6,18233,1065,0
RENAULT,Prive,Retraite,8,20004,819,1
CITROEN,Trajets,Fonctionnaire,7,57240,1196,0
RENAULT,Prive,Retraite,8,80047,1440,1
RENAULT,Professionnel,Autre,9,22050,1612,1
MAZDA,Prive,Fonctionnaire,5,69282,2028,0
RENAULT,Trajets,Etudiant,4,33240,976,1
CITROEN,Trajets,Fonctionnaire,7,61293,1277,0
OPEL,Prive,Retraite,8,83027,1470,0
ALFAROMEO,Prive,Autre,8,93066,2019,0
RENAULT,Prive,Salarie,2,39559,347,0
PEUGEOT,Professionnel,Societe,6,13102,2077,1
RENAULT,Trajets,Salarie,2,13000,125,0
AUSTIN,Trajets,Salarie,8,72385,1920,0
RENAULT,Prive,Autre,4,09261,782,0
CITROEN,Trajets,Salarie,8,33301,1666,1
PEUGEOT,Trajets,Salarie,6,30042,253,0
AUTRES,Professionnel,Agriculteur,8,61508,495,0
RENAULT,Professionnel,Societe,5,92004,2157,0
RENAULT,Trajets,Salarie,7,18052,167,0
FORD,Trajets,Salarie,6,33366,990,0
PEUGEOT,Trajets,Fonctionnaire,6,77491,1410,0
RENAULT,Prive,Autre,6,74105,1375,0
FORD,Trajets,Salarie,5,94053,2141,0
RENAULT,Trajets,Salarie,8,56094,1180,0
SEAT,Prive,Autre,5,58194,1209,1
RENAULT,Trajets,Salarie,6,29232,937,0
VOLKSWAGEN,Trajets,Salarie,9,19031,1601,1
NISSAN,Trajets,Salarie,11,06157,2153,1
PEUGEOT,Prive,Fonctionnaire,6,38185,670,0
PEUGEOT,Prive,Salarie,6,84088,693,0
RENAULT,deplacements,Artisan,6,35081,325,0
TALBOT,Trajets,Salarie,6,28334,923,0
CITROEN,Trajets,Salarie,8,57631,460,0
CITROEN,Trajets,Salarie,5,94058,2062,0
AUSTIN,Trajets,Salarie,4,13056,124,0
